address,property_code,bathrooms,detailedtype,distance,district,exterior,floor,isparkingspaceincludedinprice,latitude,longitude,municipality,newdevelopment,operation,price,pricebyarea,propertytype,province,rooms,size,status,topplus,extracted_date,readable_date
calle de Boldano,105171357,1,flat,913,Ciudad Lineal,true,1,false,40.4392248,-3.6418895,Madrid,false,sale,179000.0,3653.0,flat,Madrid,2,49.0,good,false,20240731223742,2024-07-31T22:37:42Z
barrio Legazpi,105174628,2,flat,843,Arganzuela,true,1,false,40.3924165,-3.6951759,Madrid,false,sale,300000.0,4762.0,flat,Madrid,2,63.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle del Lago Calafate,105175876,2,flat,515,Puente de Vallecas,false,2,true,40.3832825,-3.6512486,Madrid,false,sale,295000.0,3105.0,flat,Madrid,3,95.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle del Lago Calafate,105175876,2,flat,903,Puente de Vallecas,false,2,true,40.3832825,-3.6512486,Madrid,false,sale,295000.0,3105.0,flat,Madrid,3,95.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle del Espinar,105176147,1,flat,859,Carabanchel,true,3,false,40.3834457,-3.7442787,Madrid,false,sale,210000.0,3000.0,flat,Madrid,2,70.0,good,false,20240830235013,2024-08-30T23:50:13Z
barrio Apóstol Santiago,105177700,2,flat,863,Hortaleza,true,null,false,40.4682672,-3.662091,Madrid,false,sale,750000.0,4967.0,flat,Madrid,3,151.0,good,false,20240830114937,2024-08-30T11:49:37Z
barrio Quintana,105177994,1,flat,880,Ciudad Lineal,true,4,true,40.4384946,-3.6427624,Madrid,false,sale,375000.0,3472.0,penthouse,Madrid,2,108.0,good,false,20240731223742,2024-07-31T22:37:42Z
barrio Quintana,105177994,1,flat,880,Ciudad Lineal,true,4,true,40.4384946,-3.6427624,Madrid,false,sale,375000.0,3472.0,penthouse,Madrid,2,108.0,good,false,20240830114839,2024-08-30T11:48:39Z
barrio Quintana,105177994,1,flat,763,Ciudad Lineal,true,4,true,40.4384946,-3.6427624,Madrid,false,sale,375000.0,3472.0,penthouse,Madrid,2,108.0,good,false,20240830114844,2024-08-30T11:48:44Z
avenida Pablo Iglesias,105178749,3,chalet,823,Rivas Futura,false,null,false,40.3499149,-3.5301559,Rivas-Vaciamadrid,false,sale,699990.0,2845.0,chalet,Madrid,5,246.0,good,false,20240830235400,2024-08-30T23:54:00Z
calle de Claudio Coello,105178768,4,flat,700,Barrio de Salamanca,true,bj,false,40.4359789,-3.6851674,Madrid,false,sale,1419000.0,9523.0,flat,Madrid,3,149.0,good,true,20240830114834,2024-08-30T11:48:34Z
calle de Faro,105179123,2,flat,362,La Fortuna,true,2,true,40.3586067,-3.7846617,Leganés,false,sale,279990.0,3111.0,flat,Madrid,3,90.0,good,false,20240830235010,2024-08-30T23:50:10Z
calle de Santa Engracia,105179556,2,flat,382,Chamberí,true,3,false,40.4388421,-3.7017144,Madrid,false,sale,1650000.0,9016.0,flat,Madrid,3,183.0,good,false,20240830114832,2024-08-30T11:48:32Z
calle de Fernando Gabriel,105182156,1,flat,912,Ciudad Lineal,true,1,false,40.424566,-3.6387667,Madrid,false,sale,216000.0,3176.0,flat,Madrid,2,68.0,good,false,20240731223739,2024-07-31T22:37:39Z
calle de Mauricio Legendre,105182171,2,flat,506,Chamartín,true,2,false,40.4762356,-3.6829718,Madrid,false,sale,580000.0,5686.0,flat,Madrid,3,102.0,good,false,20240830114939,2024-08-30T11:49:39Z
calle de Simancas,105187858,3,chalet,300,La Serna,false,null,false,40.2952074,-3.8034254,Fuenlabrada,false,sale,546900.0,1860.0,chalet,Madrid,4,294.0,good,false,20240830235004,2024-08-30T23:50:04Z
ronda del Sur,105188013,1,flat,265,Puente de Vallecas,true,bj,false,40.3764397,-3.6696912,Madrid,false,sale,138000.0,2421.0,flat,Madrid,2,57.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle Esteban Collantes,105188842,1,flat,650,Ciudad Lineal,true,1,false,40.4296619,-3.6442299,Madrid,false,sale,239000.0,3145.0,flat,Madrid,3,76.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle de Ginzo de Limia,105192926,1,flat,163,Fuencarral,true,5,false,40.4791409,-3.702936,Madrid,false,sale,359000.0,5279.0,flat,Madrid,2,68.0,good,false,20240731223746,2024-07-31T22:37:46Z
calle de Pérez Cidón,105193101,4,chalet,843,Ciudad Lineal,false,null,true,40.4428608,-3.641976,Madrid,false,sale,2600000.0,5485.0,chalet,Madrid,3,474.0,good,false,20240731223742,2024-07-31T22:37:42Z
calle de Santurce,105193223,1,flat,364,Ciudad Lineal,true,5,true,40.4270396,-3.6380079,Madrid,false,sale,620000.0,6078.0,penthouse,Madrid,2,102.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle de Santurce,105193223,1,flat,364,Ciudad Lineal,true,5,true,40.4270396,-3.6380079,Madrid,false,sale,620000.0,6078.0,penthouse,Madrid,2,102.0,good,false,20240830114831,2024-08-30T11:48:31Z
calle del Duque de Sesto,105193941,3,flat,962,Barrio de Salamanca,true,2,false,40.4233559,-3.6760926,Madrid,false,sale,1425000.0,10326.0,flat,Madrid,3,138.0,good,true,20240731223739,2024-07-31T22:37:39Z
calle del Duque de Sesto,105193941,3,flat,936,Barrio de Salamanca,true,2,false,40.4233559,-3.6760926,Madrid,false,sale,1425000.0,10326.0,flat,Madrid,3,138.0,good,true,20240731223740,2024-07-31T22:37:40Z
barrio La Paz,105193973,5,flat,727,Fuencarral,true,6,true,40.483774,-3.6946096,Madrid,false,sale,2250000.0,5611.0,flat,Madrid,6,401.0,good,false,20240731223746,2024-07-31T22:37:46Z
barrio La Paz,105193973,5,flat,844,Fuencarral,true,6,true,40.4829442,-3.6925751,Madrid,false,sale,2250000.0,5611.0,flat,Madrid,6,401.0,good,false,20240830114938,2024-08-30T11:49:38Z
barrio La Paz,105193973,5,flat,675,Fuencarral,true,6,true,40.4829442,-3.6925751,Madrid,false,sale,2250000.0,5611.0,flat,Madrid,6,401.0,good,false,20240830114939,2024-08-30T11:49:39Z
barrio Prado de Santo Domingo,105195868,3,chalet,373,Prado de Santo Domingo,false,null,true,40.3299468,-3.8250985,Alcorcón,false,sale,599900.0,1875.0,chalet,Madrid,4,320.0,good,false,20240830235007,2024-08-30T23:50:07Z
barrio V Centenario,105196399,3,flat,639,San Nicasio - Campo de Tiro - Solagua,true,3,true,40.3380567,-3.7680788,Leganés,false,sale,369900.0,3303.0,flat,Madrid,3,112.0,good,false,20240830235009,2024-08-30T23:50:09Z
plaza Manolete,105197920,3,flat,958,Tetuán,true,15,true,40.4556576,-3.6906986,Madrid,false,sale,1175000.0,7121.0,flat,Madrid,3,165.0,good,false,20240731223743,2024-07-31T22:37:43Z
plaza Manolete,105197920,3,flat,914,Tetuán,true,15,true,40.4524481,-3.691719,Madrid,false,sale,1175000.0,7121.0,flat,Madrid,3,165.0,good,false,20240830114857,2024-08-30T11:48:57Z
barrio Valdeacederas,105198378,2,flat,351,Tetuán,true,2,true,40.4652259,-3.6994436,Madrid,false,sale,525000.0,3454.0,flat,Madrid,4,152.0,good,false,20240731223744,2024-07-31T22:37:44Z
calle del Fresno,105198774,4,chalet,521,San Nicasio - Campo de Tiro - Solagua,false,null,true,40.3428278,-3.7768952,Leganés,false,sale,540000.0,2177.0,chalet,Madrid,5,248.0,good,false,20240830235009,2024-08-30T23:50:09Z
calle de Julián Besteiro,105199690,2,flat,431,Tetuán,true,bj,false,40.4530416,-3.697595,Madrid,false,sale,395000.0,3559.0,flat,Madrid,3,111.0,good,false,20240830114857,2024-08-30T11:48:57Z
"calle de Santa Susana, 47",105203411,1,flat,379,Hortaleza,true,8,true,40.4794509,-3.6476072,Madrid,false,sale,430000.0,4388.0,flat,Madrid,2,98.0,good,false,20240731223747,2024-07-31T22:37:47Z
"calle de Santa Susana, 47",105203411,1,flat,379,Hortaleza,true,8,true,40.4794509,-3.6476072,Madrid,false,sale,430000.0,4388.0,flat,Madrid,2,98.0,good,false,20240830114940,2024-08-30T11:49:40Z
calle de Fuente de Piedra,105203502,2,flat,773,Puente de Vallecas,true,5,false,40.3847789,-3.6395736,Madrid,false,sale,230000.0,2396.0,flat,Madrid,3,96.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle de Fuente de Piedra,105203502,2,flat,821,Puente de Vallecas,true,5,false,40.3847789,-3.6395736,Madrid,false,sale,230000.0,2396.0,flat,Madrid,3,96.0,good,false,20240731223737,2024-07-31T22:37:37Z
calle de Fuente de Piedra,105203502,2,flat,773,Puente de Vallecas,true,5,false,40.3847789,-3.6395736,Madrid,false,sale,230000.0,2396.0,flat,Madrid,3,96.0,good,false,20240830114807,2024-08-30T11:48:07Z
calle de Fuente de Piedra,105203502,2,flat,821,Puente de Vallecas,true,5,false,40.3847789,-3.6395736,Madrid,false,sale,230000.0,2396.0,flat,Madrid,3,96.0,good,false,20240830114813,2024-08-30T11:48:13Z
calle del Príncipe de Vergara,105205924,3,flat,669,Chamartín,true,7,false,40.4560805,-3.6775261,Madrid,false,sale,1290000.0,8063.0,penthouse,Madrid,4,160.0,good,true,20240731223743,2024-07-31T22:37:43Z
calle del Príncipe de Vergara,105205924,3,flat,662,Chamartín,true,7,false,40.4569718,-3.6779203,Madrid,false,sale,1290000.0,8063.0,penthouse,Madrid,4,160.0,good,true,20240830114917,2024-08-30T11:49:17Z
calle del Príncipe de Vergara,105205924,3,flat,818,Chamartín,true,7,false,40.4569718,-3.6779203,Madrid,false,sale,1290000.0,8063.0,penthouse,Madrid,4,160.0,good,true,20240830114933,2024-08-30T11:49:33Z
Rivas Futura,105210155,3,flat,315,Rivas Futura,true,6,false,40.347991,-3.5211185,Rivas-Vaciamadrid,false,sale,559000.0,3005.0,penthouse,Madrid,4,186.0,good,false,20240830235401,2024-08-30T23:54:01Z
barrio Ciudad Jardín,105215850,2,flat,749,Chamartín,true,6,false,40.4421174,-3.6774611,Madrid,false,sale,750000.0,5034.0,flat,Madrid,4,149.0,renew,false,20240731223742,2024-07-31T22:37:42Z
barrio Nuevos Ministerios-Ríos Rosas,105219617,2,flat,909,Chamberí,true,1,false,40.4391848,-3.6920529,Madrid,false,sale,825000.0,8684.0,flat,Madrid,2,95.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle de Zaragoza,105220985,2,flat,112,Las Dehesillas - Vereda de los Estudiantes,true,3,false,40.3189899,-3.7540763,Leganés,false,sale,246500.0,2709.0,flat,Madrid,2,91.0,good,false,20240830235007,2024-08-30T23:50:07Z
calle de Gualanday,105223232,8,flat,693,Hortaleza,true,bj,false,40.473327,-3.6316854,Madrid,false,sale,750000.0,2344.0,flat,Madrid,8,320.0,good,false,20240731223745,2024-07-31T22:37:45Z
calle de Gualanday,105223232,8,flat,842,Hortaleza,true,bj,false,40.473327,-3.6316854,Madrid,false,sale,750000.0,2344.0,flat,Madrid,8,320.0,good,false,20240731223747,2024-07-31T22:37:47Z
calle de Gualanday,105223232,8,flat,693,Hortaleza,true,bj,false,40.473327,-3.6316854,Madrid,false,sale,750000.0,2344.0,flat,Madrid,8,320.0,good,false,20240830114938,2024-08-30T11:49:38Z
calle de Gualanday,105223232,8,flat,842,Hortaleza,true,bj,false,40.473327,-3.6316854,Madrid,false,sale,750000.0,2344.0,flat,Madrid,8,320.0,good,false,20240830114941,2024-08-30T11:49:41Z
calle de Francisco Huesca,105224794,1,flat,922,Ciudad Lineal,true,1,false,40.4246822,-3.6554318,Madrid,false,sale,266000.0,3325.0,flat,Madrid,3,80.0,good,false,20240731223739,2024-07-31T22:37:39Z
barrio Ventas,105224794,1,flat,922,Ciudad Lineal,true,1,false,40.4246822,-3.6554318,Madrid,false,sale,266000.0,3325.0,flat,Madrid,3,80.0,good,false,20240830114825,2024-08-30T11:48:25Z
calle Lirio,105225079,3,chalet,545,Rivas Urbanizaciones,false,null,true,40.354318,-3.5360442,Rivas-Vaciamadrid,false,sale,535000.0,2184.0,chalet,Madrid,4,245.0,good,false,20240830235400,2024-08-30T23:54:00Z
"calle de la Costa del Sol, 17",105227346,2,flat,758,Hortaleza,true,bj,false,40.4736376,-3.6528601,Madrid,false,sale,199000.0,2341.0,duplex,Madrid,2,85.0,good,false,20240731223747,2024-07-31T22:37:47Z
"calle de la Costa del Sol, 17",105227346,2,flat,758,Hortaleza,true,bj,false,40.4736376,-3.6528601,Madrid,false,sale,199000.0,2341.0,duplex,Madrid,2,85.0,good,false,20240830114940,2024-08-30T11:49:40Z
calle del Doctor Blanco Soler,105228395,1,flat,323,Latina,true,5,false,40.3818763,-3.7669885,Madrid,false,sale,209900.0,2915.0,flat,Madrid,2,72.0,renew,false,20240830235013,2024-08-30T23:50:13Z
calle de Viriato,105229967,3,flat,593,Chamberí,true,1,false,40.4372004,-3.7041798,Madrid,false,sale,1540000.0,4667.0,flat,Madrid,5,330.0,renew,false,20240731223741,2024-07-31T22:37:41Z
calle de Viriato,105229967,3,flat,593,Chamberí,true,1,false,40.4372004,-3.7041798,Madrid,false,sale,1540000.0,4667.0,flat,Madrid,5,330.0,renew,false,20240830114832,2024-08-30T11:48:32Z
barrio Buena Vista,105232820,2,flat,907,Carabanchel,true,2,false,40.3719363,-3.7608669,Madrid,false,sale,174000.0,2289.0,flat,Madrid,2,76.0,good,false,20240830235011,2024-08-30T23:50:11Z
"calle Camarena, 275",105233065,2,flat,522,Latina,true,bj,true,40.3856447,-3.7572081,Madrid,true,sale,516042.0,1947.0,flat,Madrid,3,265.0,newdevelopment,false,20240830235013,2024-08-30T23:50:13Z
"calle Camarena, 275",105233104,2,flat,522,Latina,true,1,true,40.3856447,-3.7572081,Madrid,true,sale,396000.0,3701.0,flat,Madrid,3,107.0,newdevelopment,false,20240830235013,2024-08-30T23:50:13Z
calle del Etna,105234230,1,flat,986,Puente de Vallecas,true,1,false,40.3869678,-3.6477853,Madrid,false,sale,165000.0,2750.0,flat,Madrid,2,60.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle del Etna,105234230,1,flat,603,Puente de Vallecas,true,1,false,40.3869678,-3.6477853,Madrid,false,sale,165000.0,2750.0,flat,Madrid,2,60.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle del Etna,105234230,1,flat,682,Puente de Vallecas,true,1,false,40.3868271,-3.6465224,Madrid,false,sale,150000.0,2500.0,flat,Madrid,2,60.0,good,false,20240830114812,2024-08-30T11:48:12Z
calle de Serrano,105236114,4,flat,594,Chamartín,true,5,true,40.4524785,-3.6791071,Madrid,false,sale,2100000.0,6364.0,flat,Madrid,5,330.0,good,true,20240731223743,2024-07-31T22:37:43Z
calle de Serrano,105236114,4,flat,594,Chamartín,true,5,true,40.4524785,-3.6791071,Madrid,false,sale,2100000.0,6364.0,flat,Madrid,5,330.0,good,true,20240830114917,2024-08-30T11:49:17Z
calle de Serrano,105236114,4,flat,931,Chamartín,true,5,true,40.4524785,-3.6791071,Madrid,false,sale,2100000.0,6364.0,flat,Madrid,5,330.0,good,true,20240830114933,2024-08-30T11:49:33Z
barrio Cuatro Caminos,105237291,2,flat,642,Tetuán,true,3,false,40.4511902,-3.6962836,Madrid,false,sale,1150000.0,6085.0,flat,Madrid,4,189.0,good,false,20240731223743,2024-07-31T22:37:43Z
barrio Cuatro Caminos,105237291,2,flat,662,Tetuán,true,3,false,40.4509226,-3.6962781,Madrid,false,sale,1150000.0,6085.0,flat,Madrid,4,189.0,good,false,20240830114857,2024-08-30T11:48:57Z
METRO MIGUEL HERNANDEZ,105237470,1,flat,912,Puente de Vallecas,true,1,false,40.3862945,-3.6391912,Madrid,false,sale,148000.0,2277.0,flat,Madrid,2,65.0,good,false,20240731223735,2024-07-31T22:37:35Z
METRO MIGUEL HERNANDEZ,105237470,1,flat,658,Puente de Vallecas,true,1,false,40.3862945,-3.6391912,Madrid,false,sale,148000.0,2277.0,flat,Madrid,2,65.0,good,false,20240731223737,2024-07-31T22:37:37Z
barrio Prado de Santo Domingo,105237551,3,chalet,878,Prado de Santo Domingo,false,null,true,40.3336965,-3.8304064,Alcorcón,false,sale,520000.0,2047.0,chalet,Madrid,4,254.0,good,false,20240830235007,2024-08-30T23:50:07Z
plaza de Andalucía,105238638,2,flat,561,Covibar - Pablo Iglesias,true,1,false,40.362982,-3.5464814,Rivas-Vaciamadrid,false,sale,250000.0,1923.0,flat,Madrid,4,130.0,renew,false,20240830235401,2024-08-30T23:54:01Z
calle de Vargas,105243339,1,flat,341,Chamberí,false,3,false,40.4397835,-3.6996395,Madrid,false,sale,319000.0,6646.0,flat,Madrid,1,48.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle de Vargas,105243339,1,flat,341,Chamberí,false,3,false,40.4397835,-3.6996395,Madrid,false,sale,299000.0,6229.0,flat,Madrid,1,48.0,good,false,20240830114832,2024-08-30T11:48:32Z
barrio Estrella,105245384,2,flat,355,Retiro,true,null,false,40.4069705,-3.670506,Madrid,false,sale,565000.0,5280.0,flat,Madrid,3,107.0,renew,false,20240731223738,2024-07-31T22:37:38Z
barrio Estrella,105245384,2,flat,425,Retiro,true,null,false,40.4077283,-3.6669432,Madrid,false,sale,565000.0,5280.0,flat,Madrid,3,107.0,renew,false,20240830114818,2024-08-30T11:48:18Z
calle Ariel,105245909,3,flat,345,Arganzuela,true,9,true,40.3922522,-3.6813742,Madrid,false,sale,1100000.0,4681.0,duplex,Madrid,3,235.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle Ariel,105245909,3,flat,345,Arganzuela,true,9,true,40.3922522,-3.6813742,Madrid,false,sale,1100000.0,4681.0,duplex,Madrid,3,235.0,good,false,20240830114810,2024-08-30T11:48:10Z
calle de Francisco Madariaga,105247604,1,flat,873,Ciudad Lineal,true,3,false,40.4338845,-3.6433127,Madrid,false,sale,179900.0,3271.0,flat,Madrid,2,55.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle de Francisco Madariaga,105247604,1,flat,873,Ciudad Lineal,true,3,false,40.4338845,-3.6433127,Madrid,false,sale,179900.0,3271.0,flat,Madrid,2,55.0,good,false,20240830114830,2024-08-30T11:48:30Z
calle de Francisco Madariaga,105247604,1,flat,838,Ciudad Lineal,true,3,false,40.4338845,-3.6433127,Madrid,false,sale,179900.0,3271.0,flat,Madrid,2,55.0,good,false,20240830114831,2024-08-30T11:48:31Z
calle de la Comedia,105250691,3,chalet,773,Sector 3,false,null,true,40.285756,-3.749359,Getafe,false,sale,490000.0,2042.0,chalet,Madrid,5,240.0,good,false,20240830235003,2024-08-30T23:50:03Z
calle de la Comedia,105250691,3,chalet,856,Sector 3,false,null,true,40.285756,-3.749359,Getafe,false,sale,490000.0,2042.0,chalet,Madrid,5,240.0,good,false,20240830235004,2024-08-30T23:50:04Z
"calle de Mesena, 80",105257006,1,flat,694,Hortaleza,false,4,true,40.4670285,-3.660074,Madrid,true,sale,453500.0,7956.0,flat,Madrid,1,57.0,newdevelopment,false,20240731223745,2024-07-31T22:37:45Z
"calle Villanueva de Arosa, 21",105258300,1,chalet,785,Hortaleza,false,null,false,40.4769174,-3.6271476,Madrid,false,sale,330000.0,3667.0,chalet,Madrid,2,90.0,good,false,20240731223747,2024-07-31T22:37:47Z
plaza Cañada Real,105258811,2,flat,219,Covibar - Pablo Iglesias,true,3,false,40.3619516,-3.5544337,Rivas-Vaciamadrid,false,sale,210000.0,2500.0,flat,Madrid,3,84.0,good,false,20240830235401,2024-08-30T23:54:01Z
barrio Ibiza,105260875,2,flat,602,Retiro,true,bj,false,40.4199547,-3.6744288,Madrid,false,sale,875000.0,5872.0,flat,Madrid,3,149.0,good,true,20240731223739,2024-07-31T22:37:39Z
barrio Ibiza,105260875,2,flat,808,Retiro,true,bj,false,40.4202194,-3.6768471,Madrid,false,sale,875000.0,5872.0,flat,Madrid,3,149.0,good,true,20240830114824,2024-08-30T11:48:24Z
barrio Ibiza,105260875,2,flat,792,Retiro,true,bj,false,40.4202194,-3.6768471,Madrid,false,sale,875000.0,5872.0,flat,Madrid,3,149.0,good,true,20240830114825,2024-08-30T11:48:25Z
avenida del Doctor García Tapia,105262262,2,flat,659,Moratalaz,true,3,false,40.4077285,-3.6290478,Madrid,false,sale,565000.0,3924.0,flat,Madrid,4,144.0,good,false,20240731223738,2024-07-31T22:37:38Z
calle de Torquemada,105262411,2,flat,480,Hortaleza,true,1,true,40.4699042,-3.640105,Madrid,false,sale,479000.0,3656.0,flat,Madrid,3,131.0,good,false,20240731223745,2024-07-31T22:37:45Z
calle de Torquemada,105262411,2,flat,480,Hortaleza,true,1,true,40.4699042,-3.640105,Madrid,false,sale,479000.0,3656.0,flat,Madrid,3,131.0,good,false,20240830114938,2024-08-30T11:49:38Z
calle de los Hermanos García Noblejas,105263015,2,flat,717,San Blas,true,6,false,40.4268613,-3.6275105,Madrid,false,sale,667000.0,3207.0,penthouse,Madrid,4,208.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle del Parque Eugenia de Montijo,105263028,1,flat,941,Carabanchel,true,2,false,40.3773073,-3.7535599,Madrid,false,sale,116200.0,1592.0,flat,Madrid,3,73.0,good,false,20240830235012,2024-08-30T23:50:12Z
calle de Antonio Cánovas del Castillo,105263612,2,chalet,891,Valdepelayo - Montepinos - Arroyo Culebro,false,null,false,40.3233108,-3.7795972,Leganés,false,sale,540000.0,1742.0,chalet,Madrid,3,310.0,good,false,20240830235006,2024-08-30T23:50:06Z
calle de Galicia,105266254,1,flat,922,El Naranjo,true,3,false,40.2978402,-3.8124076,Fuenlabrada,false,sale,156000.0,1733.0,flat,Madrid,3,90.0,good,false,20240830235003,2024-08-30T23:50:03Z
calle de Mariano Benlliure,105266446,1,flat,770,Puente de Vallecas,true,2,false,40.3855713,-3.6695203,Madrid,false,sale,185000.0,2846.0,flat,Madrid,2,65.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle de Mariano Benlliure,105266446,1,flat,652,Puente de Vallecas,true,2,false,40.3855713,-3.6695203,Madrid,false,sale,185000.0,2846.0,flat,Madrid,2,65.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle de Mariano Benlliure,105266446,1,flat,770,Puente de Vallecas,true,2,false,40.3855713,-3.6695203,Madrid,false,sale,185000.0,2846.0,flat,Madrid,2,65.0,good,false,20240830114803,2024-08-30T11:48:03Z
calle de Mariano Benlliure,105266446,1,flat,652,Puente de Vallecas,true,2,false,40.3855713,-3.6695203,Madrid,false,sale,185000.0,2846.0,flat,Madrid,2,65.0,good,false,20240830114811,2024-08-30T11:48:11Z
calle de Diego de León,105267100,2,flat,909,Barrio de Salamanca,true,5,false,40.4363015,-3.6759586,Madrid,false,sale,1179000.0,10718.0,flat,Madrid,2,110.0,good,true,20240731223742,2024-07-31T22:37:42Z
avenida de Carmen Martín Gaite,105267232,4,chalet,561,Leganés norte,false,null,true,40.3461723,-3.7485641,Leganés,false,sale,639000.0,2061.0,chalet,Madrid,4,310.0,good,false,20240830235009,2024-08-30T23:50:09Z
avenida Viñagrande,105268406,2,flat,508,Valderas - Los Castillos,true,1,true,40.3479537,-3.8032039,Alcorcón,false,sale,375000.0,3074.0,flat,Madrid,4,122.0,good,false,20240830235009,2024-08-30T23:50:09Z
avenida Viñagrande,105268406,2,flat,915,Valderas - Los Castillos,true,1,true,40.3479537,-3.8032039,Alcorcón,false,sale,375000.0,3074.0,flat,Madrid,4,122.0,good,false,20240830235010,2024-08-30T23:50:10Z
calle de Azuaga,105272790,1,flat,816,Moncloa,true,bj,false,40.4631634,-3.7095716,Madrid,false,sale,235000.0,4700.0,flat,Madrid,2,50.0,good,false,20240830114935,2024-08-30T11:49:35Z
calle de Don Ramón de la Cruz,105274896,1,flat,258,Barrio de Salamanca,false,6,false,40.4287138,-3.6714513,Madrid,false,sale,1129000.0,10961.0,flat,Madrid,2,103.0,good,true,20240830114829,2024-08-30T11:48:29Z
calle de Alcalá,105276550,3,flat,922,Barrio de Salamanca,true,6,false,40.4265718,-3.6751375,Madrid,false,sale,1690000.0,10242.0,flat,Madrid,3,165.0,good,true,20240731223740,2024-07-31T22:37:40Z
calle de Alcalá,105276550,3,flat,922,Barrio de Salamanca,true,6,false,40.4265718,-3.6751375,Madrid,false,sale,1690000.0,10242.0,flat,Madrid,3,165.0,good,true,20240830114827,2024-08-30T11:48:27Z
calle de Alcalá,105276550,3,flat,644,Barrio de Salamanca,true,6,false,40.4265718,-3.6751375,Madrid,false,sale,1690000.0,10242.0,flat,Madrid,3,165.0,good,true,20240830114829,2024-08-30T11:48:29Z
calle de Alonso Carbonell,105277097,1,flat,975,Arganzuela,false,6,false,40.393282,-3.6965547,Madrid,false,sale,310000.0,3827.0,flat,Madrid,3,81.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle de Alonso Carbonell,105277097,1,flat,975,Arganzuela,false,6,false,40.393282,-3.6965547,Madrid,false,sale,310000.0,3827.0,flat,Madrid,3,81.0,good,false,20240830114810,2024-08-30T11:48:10Z
calle de Claudio Coello,105278301,3,flat,649,Barrio de Salamanca,false,bj,false,40.4366234,-3.6833448,Madrid,false,sale,1419000.0,9523.0,flat,Madrid,3,149.0,good,true,20240830114834,2024-08-30T11:48:34Z
calle de Arregui y Aruej,105278788,1,flat,788,Retiro,false,bj,false,40.3982482,-3.6710029,Madrid,false,sale,231000.0,5372.0,flat,Madrid,2,43.0,renew,false,20240731223736,2024-07-31T22:37:36Z
calle de Arregui y Aruej,105278788,1,flat,788,Retiro,false,bj,false,40.3982482,-3.6710029,Madrid,false,sale,231000.0,5372.0,flat,Madrid,2,43.0,renew,false,20240830114811,2024-08-30T11:48:11Z
calle del Doctor Esquerdo,105278937,2,flat,657,Retiro,true,2,false,40.3999235,-3.6740851,Madrid,false,sale,629000.0,5114.0,flat,Madrid,5,123.0,renew,false,20240731223738,2024-07-31T22:37:38Z
calle del Doctor Esquerdo,105278937,2,flat,657,Retiro,true,2,false,40.3999235,-3.6740851,Madrid,false,sale,629000.0,5114.0,flat,Madrid,5,123.0,renew,false,20240830114818,2024-08-30T11:48:18Z
El Naranjo,105279249,1,flat,679,El Naranjo,true,9,false,40.301212,-3.8101112,Fuenlabrada,false,sale,179900.0,2116.0,flat,Madrid,3,85.0,good,false,20240830235005,2024-08-30T23:50:05Z
calle Campanas,105280083,2,flat,500,Carabanchel,true,1,true,40.3733618,-3.7709134,Madrid,false,sale,475000.0,3231.0,flat,Madrid,3,147.0,good,false,20240830235011,2024-08-30T23:50:11Z
calle de Tegucigalpa,105280226,4,chalet,350,San Blas,false,null,true,40.4449709,-3.6331105,Madrid,false,sale,990000.0,3736.0,chalet,Madrid,5,265.0,good,false,20240731223742,2024-07-31T22:37:42Z
"calle de Aveiro, 111",105280419,4,chalet,445,La Fortuna,false,null,true,40.3547778,-3.7825272,Leganés,false,sale,650000.0,2490.0,chalet,Madrid,4,261.0,good,false,20240830235010,2024-08-30T23:50:10Z
calle Porto Colón,105280483,2,flat,488,Parque Lisboa - La Paz,true,1,false,40.3518445,-3.8196736,Alcorcón,false,sale,395000.0,1975.0,flat,Madrid,4,200.0,good,false,20240830235010,2024-08-30T23:50:10Z
calle Trébol,105280618,2,chalet,739,Rivas Centro,false,null,true,40.3569617,-3.5221504,Rivas-Vaciamadrid,false,sale,560000.0,2074.0,chalet,Madrid,4,270.0,good,false,20240830235401,2024-08-30T23:54:01Z
calle Trébol,105280618,2,chalet,685,Rivas Centro,false,null,true,40.3569617,-3.5221504,Rivas-Vaciamadrid,false,sale,560000.0,2074.0,chalet,Madrid,4,270.0,good,false,20240830235402,2024-08-30T23:54:02Z
calle de Gijón,105282835,3,flat,529,La Serna,true,bj,false,40.29732,-3.8044745,Fuenlabrada,false,sale,238000.0,1776.0,flat,Madrid,3,134.0,good,false,20240830235004,2024-08-30T23:50:04Z
